"gene","Xist_RIP_r","Airn_RIP_r","Kcnq1ot1_RIP_r","Xist_network_r","Airn_network_r","Kcnq1ot1_network_r","total_intra","rare","prev","rare_ratio","mean_silhouette","modularity","genetype"
"Dhx9_chr1_153455758_153487660_-_ENSMUSG00000042699.11_ENSMUSG00000042699.11.unspliced",-0.091894135,0.14853814,0.278510045,0.251234577220353,0.249679860456445,0.26868336122963,85,4,81,0.0470588235294118,0.259188506148174,0.0410056600765307,"protein_coding"
"Diablo_chr5_123509765_123524176_-_ENSMUSG00000029433.16_ENSMUSG00000029433.16.unspliced",0.585416156,0.515363746,0.318334218,0.183404730533627,0.374893510485654,0.37898127545187,80,31,45,0.3875,0.171040916433485,0.0345857854232685,"protein_coding"
"Diablo_chr5_123509765_123524176_-_ENSMUSG00000029433.16_ENSMUST00000031385.6",-0.106997932,-0.138900705,-0.187571324,0.0972747808252458,0.172997858636656,0.194923011237956,NA,NA,NA,NA,NA,NA,"protein_coding"
"Diablo_chr5_123509765_123524176_-_ENSMUSG00000029433.16_ENSMUST00000145152.7",-0.129145329,0.093956228,0.189969645,0.038010358172948,0.247754833773836,0.263933573260928,NA,NA,NA,NA,NA,NA,"protein_coding"
"Diaph1_chr18_37843601_37935476_-_ENSMUSG00000024456.16_ENSMUSG00000024456.16.unspliced",-0.054321514,0.299060562,0.55367286,0.266518720308785,0.2362813631188,0.248959395271382,52,3,49,0.0576923076923077,0.279564252606048,0.0287822544137619,"protein_coding"
"Diaph1_chr18_37843601_37935476_-_ENSMUSG00000024456.16_ENSMUST00000080033.6",-0.138085661,-0.257681248,-0.328847188,0.202620808773218,0.139092394828257,0.0809411581627377,NA,NA,NA,NA,NA,NA,"protein_coding"
"Diaph2_chrX_129749742_130465834_+_ENSMUSG00000034480.18_ENSMUSG00000034480.18.unspliced",-0.002841484,0.560702583,0.726279129,0.114731249320195,0.0432517554957351,0.0664614408140483,54,15,35,0.277777777777778,0.294212402499578,0.003753662109375,"protein_coding"
"Diaph2_chrX_129749742_130465834_+_ENSMUSG00000034480.18_ENSMUST00000037854.14",-0.087688732,-0.227745894,-0.348277823,0.265723580744237,0.174561804930013,0.204601471333203,NA,NA,NA,NA,NA,NA,"protein_coding"
"Diaph3_chr14_86655367_87141235_-_ENSMUSG00000022021.14_ENSMUSG00000022021.14.unspliced",-0.096991106,0.238280386,0.517045345,0.259413531396113,0.390482155085275,0.382605368333166,100,21,74,0.21,0.253512307590836,0.0709822056273337,"protein_coding"
"Diaph3_chr14_86655367_87141235_-_ENSMUSG00000022021.14_ENSMUST00000168889.2",-0.138873588,-0.260988064,-0.406330382,0.198519423820464,0.210243010767221,0.272119719857148,67,21,43,0.313432835820896,0.333866960537289,0.100180224279103,"protein_coding"
"Diaph3_chr14_86655367_87141235_-_ENSMUSG00000022021.14_ENSMUST00000226254.1",0.124131131,0.270578405,0.534174025,0.149454589140667,0.153398479013508,0.233076266808015,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dicer1_chr12_104687742_104751952_-_ENSMUSG00000041415.10_ENSMUSG00000041415.10.unspliced",0.008931461,-0.000528057,0.24525426,0.273511509240568,0.205184169956302,0.240671432037762,74,3,67,0.0405405405405405,0.177860146173237,0.0287780855647892,"protein_coding"
"Dido1_chr2_180657964_180709999_-_ENSMUSG00000038914.15_ENSMUSG00000038914.15.unspliced",0.071519275,0.54628248,0.784700445,0.428671366504586,0.55008853770765,0.490532414331837,67,11,56,0.164179104477612,0.32864209605944,0.100622843195017,"protein_coding"
"Dido1_chr2_180657964_180709999_-_ENSMUSG00000038914.15_ENSMUST00000103055.7",0.477378779,0.552971649,0.314177193,0.315054747683569,0.41376725449881,0.316059020464893,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dido1_chr2_180657964_180709999_-_ENSMUSG00000038914.15_ENSMUST00000103056.9",0.544745478,0.30616238,0.101640096,0.305906861231602,0.436649060934454,0.341899416970448,90,39,50,0.433333333333333,0.414779470058294,0.168805096002898,"protein_coding"
"Dido1_chr2_180657964_180709999_-_ENSMUSG00000038914.15_ENSMUST00000103057.7",-0.158225151,-0.415762181,-0.694836806,0.29931738537529,0.432528045536351,0.317556175046553,86,35,50,0.406976744186047,0.418929221111466,0.127519333729923,"protein_coding"
"Dimt1_chr13_106947127_106960224_+_ENSMUSG00000021692.9_ENSMUSG00000021692.9.unspliced",0.090348469,0.536943911,0.705879706,0.185324202101369,0.287415521884015,0.337834095871901,75,2,70,0.0266666666666667,0.293526225430105,0.0743118639437196,"protein_coding"
"Dio3os_chr12_110275385_110278172_-_ENSMUSG00000113581.1_ENSMUSG00000113581.1.unspliced",0.159414768,-0.087005345,-0.032811871,-0.0346929159305064,0.0500879215454311,0.105644124754677,66,43,22,0.651515151515151,0.226227384654919,0.0301589844932258,"lncRNA"
"Dip2a_chr10_76259429_76345291_-_ENSMUSG00000020231.15_ENSMUSG00000020231.15.unspliced",-0.144199592,0.657263606,0.577856995,0.119977409857418,0.191374610217971,0.232925722531592,67,19,43,0.283582089552239,0.142506122341242,-0.033587476761204,"protein_coding"
"Dip2b_chr15_100038664_100219473_+_ENSMUSG00000023026.16_ENSMUSG00000023026.16.unspliced",-0.158112668,0.164208639,0.444636784,0.126893919170569,0.278837008362416,0.303447900621443,56,4,49,0.0714285714285714,0.158855003066458,0.0090894742883379,"protein_coding"
"Dip2c_chr13_9276528_9668928_+_ENSMUSG00000048264.16_ENSMUSG00000048264.16.unspliced",-0.055181801,0.213440587,0.551922926,0.179560740200761,0.212112104016828,0.304516050151192,72,18,51,0.25,0.155758932545481,-0.0319025301021186,"protein_coding"
"Dip2c_chr13_9276528_9668928_+_ENSMUSG00000048264.16_ENSMUST00000166299.1",-0.119672142,-0.154153507,-0.161677748,0.0846038121954457,0.162930206963867,0.251513770769303,59,17,41,0.288135593220339,0.25875370992503,-0.00836460617304775,"protein_coding"
"Dip2c_chr13_9276528_9668928_+_ENSMUSG00000048264.16_ENSMUST00000169960.9",-0.113250717,-0.25623779,-0.329942635,0.148170038038891,0.272162762754697,0.324548089327693,58,21,36,0.362068965517241,0.278314464244141,-0.0119424730411364,"protein_coding"
"Dipk1a_chr5_107908053_107987085_-_ENSMUSG00000029270.10_ENSMUSG00000029270.10.unspliced",-0.108457333,-0.040057143,0.215314666,0.0399438822114395,0.0989173541960727,0.0698823748946175,54,24,26,0.444444444444444,0.16381145414758,0.00118964080522786,"protein_coding"
"Dipk1b_chr2_26628457_26636497_+_ENSMUSG00000036186.5_ENSMUSG00000036186.5.unspliced",-0.159557134,-0.257228149,-0.166394106,0.16130447972334,0.111087533645016,0.139159556217435,100,29,66,0.29,0.210599957569675,0.0426333531627998,"protein_coding"
"Dipk2a_chr9_94517864_94538081_-_ENSMUSG00000045414.7_ENSMUSG00000045414.7.unspliced",-0.227860481,0.163173428,0.299192614,0.179392136353361,0.1123975505475,0.127139149421408,81,33,43,0.407407407407407,0.228922021515039,0.0629551832785248,"protein_coding"
"Dis3_chr14_99075206_99099770_-_ENSMUSG00000033166.11_ENSMUSG00000033166.11.unspliced",-0.16435691,-0.033523007,-0.050336173,0.184577576802348,0.245126459757402,0.265639123685165,69,13,54,0.188405797101449,0.297565446866925,0.054461247637051,"protein_coding"
"Dis3l_chr9_64306756_64341288_-_ENSMUSG00000032396.17_ENSMUSG00000032396.17.unspliced",-0.055711236,0.698004353,0.774926408,0.0416635820343162,0.066980565628082,0.122751942329276,51,7,40,0.137254901960784,0.176377885238885,0.0768174055097646,"protein_coding"
"Dis3l2_chr1_86703808_87050095_+_ENSMUSG00000053333.15_ENSMUSG00000053333.15.unspliced",-0.019183345,0.341406601,0.613600877,0.224026046839025,0.338732953208832,0.37320563749197,67,5,59,0.0746268656716418,0.285264774836,-0.00270800846513698,"protein_coding"
"Dis3l2_chr1_86703808_87050095_+_ENSMUSG00000053333.15_ENSMUST00000065694.7",-0.089123108,-0.21089409,-0.333978534,0.326494053357003,0.337803314966033,0.328963621035502,88,20,66,0.227272727272727,0.293520975031144,0.0810864197530864,"protein_coding"
"Disp1_chr1_183086266_183221522_-_ENSMUSG00000030768.12_ENSMUSG00000030768.12.unspliced",-0.032560056,0.432947064,0.752210824,0.163191427709784,0.273082307667435,0.34233316125983,50,7,39,0.14,0.133549146985665,-0.0294115087755937,"protein_coding"
"Dixdc1_chr9_50662752_50739517_-_ENSMUSG00000032064.17_ENSMUSG00000032064.17.unspliced",-0.162198191,0.558789567,0.554535821,0.167088049758251,0.303821662352231,0.333404795652228,65,21,41,0.323076923076923,0.125172981782995,0.0192871223826522,"protein_coding"
"Dixdc1_chr9_50662752_50739517_-_ENSMUSG00000032064.17_ENSMUST00000121634.7",0.323220681,0.154440531,-0.050326055,0.25995923471495,0.303837300256978,0.182597514680955,102,20,80,0.196078431372549,0.207376051031218,0.0268891277687778,"protein_coding"
"Dkc1_chrX_75095854_75109777_+_ENSMUSG00000031403.14_ENSMUSG00000031403.14.unspliced",-0.128269895,-0.188884391,-0.016179757,0.0601192006891761,0.117722571918651,0.125825901367207,71,23,42,0.323943661971831,0.257515058149383,0.0181229087495647,"protein_coding"
"Dkk1_chr19_30545863_30549665_-_ENSMUSG00000024868.8_ENSMUSG00000024868.8.unspliced",NA,NA,NA,0.155805688975117,0.0808999066528206,0.0790289852324367,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dkkl1_chr7_45207519_45212147_-_ENSMUSG00000030792.8_ENSMUSG00000030792.8.unspliced",0.092288339,0.476821947,0.46035327,0.221153950372605,0.13406339402388,0.0282709312288141,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dlat_chr9_50634633_50659780_-_ENSMUSG00000000168.9_ENSMUSG00000000168.9.unspliced",-0.05744462,0.664118358,0.618710304,0.0646630569562703,0.151459356533558,0.194509722239164,71,12,53,0.169014084507042,0.204352273754294,-0.00372214677330114,"protein_coding"
"Dlc1_chr8_36567751_36953143_-_ENSMUSG00000031523.16_ENSMUSG00000031523.16.unspliced",-0.010600298,0.558481145,0.629194096,0.186242444028727,0.276893825355967,0.179241361830416,81,13,61,0.160493827160494,0.130537187282566,-0.0159579794904663,"protein_coding"
"Dld_chr12_31331277_31351453_-_ENSMUSG00000020664.10_ENSMUSG00000020664.10.unspliced",-0.180336299,-0.098600133,0.145680694,0.0648446756913735,0.045590130458302,0.0973234613195218,63,26,34,0.412698412698413,0.345979520238863,0.0460080516581633,"protein_coding"
"Dlec1_chr9_119102478_119148246_+_ENSMUSG00000038060.15_ENSMUSG00000038060.15.unspliced",0.535917159,0.777084696,0.548174329,0.237461780836433,0.212278925009036,0.236762987658126,42,13,29,0.30952380952381,0.101800165388274,-0.025348651120256,"protein_coding"
"Dlec1_chr9_119102478_119148246_+_ENSMUSG00000038060.15_ENSMUST00000165231.7",-0.173214354,-0.225115391,-0.324040432,0.239143446009162,0.16803446312958,0.123845355182272,60,15,43,0.25,0.093450238471854,-0.0177454092621135,"protein_coding"
"Dleu2_chr14_61602839_61682373_-_ENSMUSG00000097589.9_ENSMUSG00000097589.9.unspliced",-0.114688645,0.42244928,0.53809911,0.29956558469191,0.51971325381168,0.533105107950335,59,18,37,0.305084745762712,0.144393921243698,-0.0193348450491308,"lncRNA"
"Dleu2_chr14_61602839_61682373_-_ENSMUSG00000097589.9_ENSMUST00000180377.8",0.162298572,0.334865269,0.621858313,0.263804202460713,0.515741446099301,0.433443086501376,NA,NA,NA,NA,NA,NA,"lncRNA"
"Dleu2_chr14_61602839_61682373_-_ENSMUSG00000097589.9_ENSMUST00000180917.8",-0.196791169,-0.249230411,-0.299827531,0.31665780673503,0.436559614412353,0.4303230310442,75,21,51,0.28,0.231933405292251,0.0385668290835213,"lncRNA"
"Dleu2_chr14_61602839_61682373_-_ENSMUSG00000097589.9_ENSMUST00000182756.7",0.157571056,0.508529931,0.736602702,0.296516863090531,0.537963289387547,0.484287232302633,76,16,56,0.210526315789474,0.277176861773217,0.0615650306891642,"lncRNA"
"Dleu2_chr14_61602839_61682373_-_ENSMUSG00000097589.9_ENSMUST00000183054.7",-0.240939555,-0.191086867,-0.154996159,0.183928769471735,0.425967706998177,0.388210071966038,NA,NA,NA,NA,NA,NA,"lncRNA"
"Dleu2_chr14_61602839_61682373_-_ENSMUSG00000097589.9_ENSMUST00000183079.7",-0.21209185,-0.162944723,-0.218165541,0.0287264381697753,0.189496755986761,0.261688946776559,NA,NA,NA,NA,NA,NA,"lncRNA"
"Dleu2_chr14_61602839_61682373_-_ENSMUSG00000097589.9_ENSMUST00000183245.7",-0.192046455,-0.229441968,-0.218886551,0.160338585382585,0.256252228111167,0.219019514123898,84,36,45,0.428571428571429,0.442073215669941,0.154816866728224,"lncRNA"
"Dleu7_chr14_62276231_62293047_-_ENSMUSG00000048281.9_ENSMUSG00000048281.9.unspliced",-0.147918906,0.095557179,-0.012548415,-0.00831307871469263,0.0862648967517258,0.150478268757234,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dlg1_chr16_31663443_31875129_+_ENSMUSG00000022770.17_ENSMUSG00000022770.17.unspliced",-0.116609588,0.352828461,0.522296423,0.256892548310119,0.329719008465363,0.328229427160555,73,5,67,0.0684931506849315,0.253781384886321,0.0726844726120417,"protein_coding"
"Dlg1_chr16_31663443_31875129_+_ENSMUSG00000022770.17_ENSMUST00000115201.7",-0.072374326,-0.133964739,-0.262778705,0.143299446429577,0.203894806880517,0.289592144517554,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dlg3_chrX_100767722_100818410_+_ENSMUSG00000000881.12_ENSMUSG00000000881.12.unspliced",-0.08728657,0.282572075,0.513244871,0.110411516736372,0.282728558026622,0.390849859504861,72,24,44,0.333333333333333,0.17561533225194,0.00596111111111108,"protein_coding"
"Dlg4_chr11_70016942_70047522_+_ENSMUSG00000020886.17_ENSMUSG00000020886.17.unspliced",-0.081436075,0.088348155,0.135796476,0.208752017836732,0.234974302189511,0.266755154994995,70,0,69,0,0.0246970918522792,-0.0246201873048907,"protein_coding"
"Dlg4_chr11_70016942_70047522_+_ENSMUSG00000020886.17_ENSMUST00000018700.13",NA,NA,NA,0.0648519407943003,0.0678150371403219,0.148198411768209,79,31,44,0.392405063291139,0.147511016205103,0.0178125,"protein_coding"
"Dlg4_chr11_70016942_70047522_+_ENSMUSG00000020886.17_ENSMUST00000231221.1",0.0070198,-0.088137824,-0.083055943,0.188893539368359,0.189966144347693,0.196565659202249,82,19,63,0.231707317073171,0.135991619244033,-0.019622641509434,"protein_coding"
"Dlg5_chr14_24133953_24245920_-_ENSMUSG00000021782.14_ENSMUSG00000021782.14.unspliced",-0.011138678,0.241289942,0.574966769,0.217148284996772,0.286994909418598,0.252601536395491,49,6,41,0.122448979591837,0.266695212797425,0.0691183619777517,"protein_coding"
"Dlgap1_chr17_69969073_70821413_+_ENSMUSG00000003279.17_ENSMUSG00000003279.17.unspliced",-0.109024372,0.117752346,0.368689153,0.023152907332411,0.0148876829209617,-0.0483868940019179,60,34,23,0.566666666666667,0.153740706322435,-0.00786900065746222,"protein_coding"
"Dlgap2_chr8_14095865_14847680_+_ENSMUSG00000047495.15_ENSMUSG00000047495.15.unspliced",-0.139230227,0.257880793,0.459851533,0.0295991057436247,0.172433800521252,0.238012361330087,54,13,38,0.240740740740741,0.103487680799095,0.0227071072883658,"protein_coding"
"Dlgap4_chr2_156613705_156764363_+_ENSMUSG00000061689.15_ENSMUSG00000061689.15.unspliced",-0.089427812,0.320893654,0.691359216,0.270582525473603,0.301866774892193,0.365881295257726,57,12,44,0.210526315789474,0.23810245791595,0.0244202988405977,"protein_coding"
"Dlgap5_chr14_47387779_47418407_-_ENSMUSG00000037544.14_ENSMUSG00000037544.14.unspliced",-0.14459115,0.102618145,0.1446565,0.198701988063777,0.279696631510995,0.289376769713274,101,16,77,0.158415841584158,0.226972571334601,0.0117556710775047,"protein_coding"
"Dlk2_chr17_46297421_46303271_+_ENSMUSG00000047428.14_ENSMUSG00000047428.14.unspliced",-0.109913271,-0.070265387,-0.129051957,0.176374046262844,0.201827938019526,0.23165530404767,77,25,49,0.324675324675325,0.221633729427272,-0.0208330496589099,"protein_coding"
"Dlk2_chr17_46297421_46303271_+_ENSMUSG00000047428.14_ENSMUST00000166617.7",NA,NA,NA,0.0679258440449312,0.0981534928019744,0.106179769171378,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dll3_chr7_28293553_28302238_-_ENSMUSG00000003436.11_ENSMUSG00000003436.11.unspliced",-0.069672319,0.170958098,0.412910176,NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dlst_chr12_85110833_85134845_+_ENSMUSG00000004789.10_ENSMUSG00000004789.10.unspliced",0.07108626,0.458913269,0.720366848,0.0814581334606348,0.262858764076104,0.350492666939941,84,17,64,0.202380952380952,0.238840728078705,0.0601134215500945,"protein_coding"
"Dlx1_chr2_71528113_71533981_+_ENSMUSG00000041911.3_ENSMUSG00000041911.3.unspliced",-0.107106076,-0.089420592,-0.059665271,0.0966315514796044,0.0726088368251621,0.186654009474384,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dlx3_chr11_95120119_95125296_+_ENSMUSG00000001510.8_ENSMUSG00000001510.8.unspliced",0.170381079,0.398842305,0.374490018,-0.0754984285696189,0.0193203531612846,-0.0263568725764439,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dlx4_chr11_95140447_95146263_-_ENSMUSG00000020871.8_ENSMUSG00000020871.8.unspliced",0.701302077,0.535450219,0.347826943,0.131995603476441,0.0393156742583938,0.0785950782651235,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dlx4os_chr11_95145052_95159047_+_ENSMUSG00000086552.3_ENSMUSG00000086552.3.unspliced",0.262749126,0.575310992,0.412453107,0.162348084267871,0.513629115937588,0.439924461531233,33,6,26,0.181818181818182,0.0850232224529696,-0.0330151713936021,"lncRNA"
"Dlx6_chr6_6863334_6868568_+_ENSMUSG00000029754.13_ENSMUSG00000029754.13.unspliced",0.671870285,0.511496574,0.356380757,0.336628681801069,0.33487417352662,0.180615280919978,56,20,35,0.357142857142857,0.107143846062848,0.01484375,"protein_coding"
"Dlx6os1_chr6_6820189_6871592_-_ENSMUSG00000090063.6_ENSMUSG00000090063.6.unspliced",-0.181882909,0.034640829,0.276547968,0.161716399966388,0.252118937737738,0.330099128638628,39,8,30,0.205128205128205,0.112180907999603,-0.0185827520201436,"lncRNA"
"Dmac1_chr4_75277354_75278305_-_ENSMUSG00000028398.8_ENSMUSG00000028398.8.unspliced",-0.095001077,-0.13959268,-0.149033024,0.123627848077432,0.162009729352288,0.177171735697246,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dmac2_chr7_25619414_25625551_+_ENSMUSG00000057229.11_ENSMUSG00000057229.11.unspliced",-0.153547089,0.334535156,0.230591195,0.128526767004997,0.111852915502741,0.152367971572099,101,37,59,0.366336633663366,0.197533406507066,0.0217085629017447,"protein_coding"
"Dmac2l_chr12_69724950_69744660_+_ENSMUSG00000054894.6_ENSMUSG00000054894.6.unspliced",-0.077023633,0.510119044,0.751646367,0.261810610064666,0.218604094400405,0.238511780348752,81,18,59,0.222222222222222,0.30262463873944,0.0500172105754888,"protein_coding"
"Dmap1_chr4_117674681_117682273_-_ENSMUSG00000009640.11_ENSMUSG00000009640.11.unspliced",-0.039594149,0.277328724,0.357754649,0.330539672045522,0.24274235717352,0.166534502790852,87,8,76,0.0919540229885057,0.30339275937498,0.0548346789696271,"protein_coding"
"Dmbx1_chr4_115915119_115939926_-_ENSMUSG00000028707.15_ENSMUSG00000028707.15.unspliced",-0.202124249,0.339523715,0.392789541,0.102356217924247,0.286100700734463,0.299346514778974,51,19,28,0.372549019607843,0.15768352459887,0.00459183673469389,"protein_coding"
"Dmc1_chr15_79561497_79605109_-_ENSMUSG00000022429.11_ENSMUSG00000022429.11.unspliced",-0.104059441,0.688756333,0.624636548,0.0114289351415476,0.137089593002173,0.0910835877216455,69,17,48,0.246376811594203,0.129855752765581,-0.0037552697771637,"protein_coding"
"Dmkn_chr7_30763756_30781063_+_ENSMUSG00000060962.12_ENSMUST00000041703.9",NA,NA,NA,0.00352980631456168,-0.0512228314848233,-0.0261358299259173,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dmpk_chr7_19083849_19093821_+_ENSMUSG00000030409.16_ENSMUSG00000030409.16.unspliced",-0.072479219,0.106169841,0.189502732,0.231269795509276,0.325264296510432,0.354174905369073,NA,NA,NA,NA,NA,NA,"protein_coding"
"Dmrt2_chr19_25672411_25678991_+_ENSMUSG00000048138.10_ENSMUSG00000048138.10.unspliced",-0.168341772,-0.04650542,0.026415724,0.147957132515753,0.128063816314028,0.148978073930357,58,18,35,0.310344827586207,0.160426778617175,-0.011124786469883,"protein_coding"
"Dmrt3_chr19_25610301_25623921_+_ENSMUSG00000042372.5_ENSMUSG00000042372.5.unspliced",-0.06326605,0.293716623,0.622924404,0.238133444981367,0.213911449177023,0.201271099041353,66,7,55,0.106060606060606,0.0970287169420763,0.00482635474354328,"protein_coding"
