"target_id","length.x","Median_tpm","chrom_average","cyto_average","chrom_enrichment","alyref_rpm_less_igg","ciz1_rpm_less_igg","hnrnpc_rpm_less_igg","hnrnpk_rpm_less_igg","hnrnpl_rpm_less_igg","hnrnpm_rpm_less_igg","hnrnpu_rpm_less_igg","khdrbs1_rpm_less_igg","lbr_rpm_less_igg","matrin3_rpm_less_igg","nudt21_rpm_less_igg","nxf1_rpm_less_igg","pabpn1_rpm_less_igg","ptbp1_rpm_less_igg","rbm15_rpm_less_igg","ring1b_rpm_less_igg","rybp_rpm_less_igg","safb_rpm_less_igg","sfpq_rpm_less_igg","spen_rpm_less_igg","srsf1_rpm_less_igg","supt16h_rpm_less_igg","tia1_rpm_less_igg","u2af35_rpm_less_igg","u2af65_rpm_less_igg","xrn2_rpm_less_igg","ythdc1_rpm_less_igg"
"Gcc2_chr10_58255497_58305599_+_ENSMUSG00000038039.13_ENSMUSG00000038039.13.unspliced",50103,0.755951,9.73402,0.1767585,0.982165024,-0.0326091,0,11.3223,6.56648,11.0852,6.92973,6.91504,0.410525,-0.032333,21.2965,0.401651,0.311061,2.11615,16.1153,0.714492,0.0893847,0,1.68506,0.0432536,0.00342825,0.301814,-0.0017234,0.828644,1.03944,3.86291,0.36539,0.56176
"Gcc2_chr10_58255497_58305599_+_ENSMUSG00000038039.13_ENSMUST00000162041.7",6230,5.323455,19.1691,1.69627075,0.918704021,0.5212,0,-2.77643,-1.19922,-1.93852,-2.57154,-2.5775,-0.392634,0.16439,-0.920368,0.490657,1.42366,34.2556,-0.872144,-0.57578,0.245707,-0.1838,-1.04359,0.316107,-0.488836,2.607,4.24773,-0.337057,0.30632,-1.45375,-0.913451,69.9701
"Gcdh_chr8_84886393_84893921_-_ENSMUSG00000003809.14_ENSMUSG00000003809.14.unspliced",7529,1.31414,19.59905,1.884485,0.912282359,0.00977,-0.00804214,0.296393,5.05892,0.479799,-0.00804214,3.04536,1.63465,-0.00804214,-0.00804214,-0.00804214,-0.0811171,0.681972,-0.00804214,-0.00804214,-0.00804214,-0.00804214,0.345374,-0.00804214,-0.00804214,1.21923,-0.00804214,0.597754,-0.00804214,0.665036,-0.00804214,0.388888
"Gcdh_chr8_84886393_84893921_-_ENSMUSG00000003809.14_ENSMUST00000003907.13",2167,0.564313,7.890471445,1.9489235,0.801926489,-0.23183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363981,0,0
"Gcfc2_chr6_81923669_81959915_+_ENSMUSG00000035125.10_ENSMUSG00000035125.10.unspliced",36247,2.04435,22.4843,0.55739,0.9758095,0.0573713,0.2661,9.50402,24.2521,26.9737,7.80123,31.7414,0.269696,0.0292268,33.0943,4.42427,0.462887,3.13395,8.44811,1.02907,0.708121,0.741223,12.8884,0.244946,0.503962,7.25612,0.721532,11.7417,18.0986,32.9196,1.42892,0.266334
"Gcgr_chr11_120530699_120538986_+_ENSMUSG00000025127.15_ENSMUSG00000025127.15.unspliced",8288,0.156753,1.45041,0.0831202,0.945798133,0,0,0.0741602,0.178034,0.200296,0.329001,0.125126,0,0,0.639638,0.13704,0.171385,0.223669,0.503471,0.171609,0.146713,0.376275,0.760889,0,0.0509778,0.112291,0.0174682,0.185016,0.100391,0.250832,0.542337,0.620736
"Gch1_chr14_47153895_47189413_-_ENSMUSG00000037580.10_ENSMUSG00000037580.10.unspliced",35519,0.4768655,5.237575,0.8438711,0.861238415,0.181804,0.161508,4.72864,4.46401,5.54698,3.56937,7.61078,0.75234,0.299788,7.03655,0.506016,0.119263,0.27798,4.80742,0,0.0889839,0.139432,5.9241,1.52544,3.34443,0.726925,0.0963177,1.28741,0.7394,0.317088,0.801619,0.724775
"Gchfr_chr2_119167773_119172390_+_ENSMUSG00000046814.3_ENSMUSG00000046814.3.unspliced",4618,0.22743,1.477335,0.1262911,0.921246542,0,0,0,0,0.0953699,0,0.108367,0,0,0,0,0,0,0,0,0,0,0.085092,0,0,0,0,0,0,0,0,-0.00894495
"Gckr_chr5_31297443_31327314_+_ENSMUSG00000059434.9_ENSMUSG00000059434.9.unspliced",29872,0.0925415,0.86038,0.02685435,0.969732518,0,0,0.846221,0.148883,3.69658,0.902931,1.91561,0,0.252745,1.31486,1.56296,0,0.712472,6.02155,0.960121,0,0,0.648967,0,0,1.99292,0.259782,1.2869,1.24823,0.249803,0.635123,0
"Gckr_chr5_31297443_31327314_+_ENSMUSG00000059434.9_ENSMUST00000072228.8",2014,0.2402175,0.8515,0.0618291,0.932303591,0,0,-0.0090856,0,-0.00804214,0,-0.0160843,0,0,0,0.440755,0,0,0,-0.0402107,0,0,0,0,0,0.630274,0,-0.0160843,-0.0482529,-0.0160843,-0.0321686,0.126058
"Gclc_chr9_77754535_77794485_+_ENSMUSG00000032350.9_ENSMUSG00000032350.9.unspliced",39951,2.223685,24.6954,0.728402,0.971349604,-0.35326,0.0522884,10.0235,62.2097,28.4376,9.56759,46.8005,0.439289,0.337936,17.3224,3.63042,-0.99508,5.38558,10.0578,0,0.361605,0.884347,15.9817,1.07404,2.28834,5.90595,0,16.3375,3.87392,32.2324,3.13958,0.138178
"Gclm_chr3_122245557_122270732_+_ENSMUSG00000028124.15_ENSMUSG00000028124.15.unspliced",25176,1.427085,12.21184,0.4073365,0.967720833,0.141521,0.213715,25.6949,13.7984,3.79892,9.45537,14.9422,0.277404,1.24468,17.1546,2.68105,0.213358,0.0992417,13.8262,0.267019,0,0,3.48506,0.317831,0.831349,0.236141,0.248398,3.86068,4.34209,11.009,0.72617,8.47339
"Gcm1_chr9_78051924_78065624_+_ENSMUSG00000023333.8_ENSMUSG00000023333.8.unspliced",13701,0.1128402,0.4914765,0.00499832,0.98993238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gcn1_chr5_115565254_115622654_+_ENSMUSG00000041638.18_ENSMUSG00000041638.18.unspliced",57401,1.703395,23.3679,0.5095375,0.978660294,-0.03857,-0.0160843,29.2245,26.9924,4.24049,18.651,14.4013,3.06527,0.0068925,6.50408,-0.0241321,-0.010089,-0.367051,0.0628586,0.968695,-0.0241264,-0.0241264,16.1697,0.498666,14.8443,4.41467,0.0267483,8.99972,0.0070875,8.69193,1.09383,-0.0160965
"Gcnt1_chr19_17326141_17372844_-_ENSMUSG00000038843.18_ENSMUSG00000038843.18.unspliced",46704,0.868894,9.150365,0.325464,0.965653243,0.227317,0,6.01284,7.16839,6.20709,19.2581,9.02912,0.357823,0.290644,27.2894,0.789086,0.497005,0,21.6327,0.488103,0.321887,0.0933096,14.4599,4.34988,6.29604,0.0902444,0,6.09963,2.12801,4.07739,0.771329,0.245303
"Gcnt2_chr13_40859754_40960892_+_ENSMUSG00000021360.16_ENSMUSG00000021360.16.unspliced",101139,2.383185,34.8801,0.590879,0.983341903,-0.00804214,1.03511,31.0463,103.47,130.767,68.6864,122.712,11.7871,3.66462,110.914,6.78507,3.74705,3.06499,84.1957,6.79066,1.26613,1.53014,102.921,63.4581,78.3923,5.17648,1.47006,70.8631,6.30971,4.00497,15.4781,53.6592
"Gcnt2_chr13_40859754_40960892_+_ENSMUSG00000021360.16_ENSMUST00000225759.1",1366,2.14539,41.0687,0,1,0,0,-0.0041742,0,0.0231765,-0.0501794,0.00395716,0.122467,11.2279,0,12.1746,9.4203,0.0409908,0,0.289145,0.158123,0.13139,14.3803,0.0918848,0.165463,0.19493,0.0717018,0.012056,-0.0439236,0.156488,0.271136,204.875
"Gcnt4_chr13_96924689_96950906_+_ENSMUSG00000091387.2_ENSMUSG00000091387.2.unspliced",26218,0.2705135,2.24836,0.0518911,0.977441115,0,0,0,0.271041,0.593868,0.72553,2.03765,0,0,0.28193,0.191323,0.476279,0.631402,0,0,0.125745,0,1.17522,0.547372,0.432659,0,0.0203331,0.123237,0,0,0.199466,0
"Gcsh_chr8_116981810_116993537_-_ENSMUSG00000034424.5_ENSMUSG00000034424.5.unspliced",11728,1.66588,12.52151,0.9916935,0.926612997,0,0,12.3303,5.70577,1.79407,2.74931,10.8173,0,-0.0009696,0,0,0.253254,0.0291101,0.176108,0.991507,0.359073,0,0.373401,0.297611,0,0.531917,0.264958,0.797715,0.679147,1.23186,1.07861,0
"Gdap2_chr3_100162381_100206981_+_ENSMUSG00000027865.10_ENSMUSG00000027865.10.unspliced",44601,0.5292305,6.504195,0.1261175,0.980978649,-0.088568,0,2.2572,3.10992,5.67881,2.09619,10.204,0.225059,-0.00809763,23.3255,0.488413,0.265677,0.145173,3.49744,0.322839,0.304691,0,5.86254,0.232773,2.28403,0.310578,0.109718,0.358041,0.9653,0.23628,0.159169,0
"Gdap2_chr3_100162381_100206981_+_ENSMUSG00000027865.10_ENSMUST00000106997.1",2014,0.3853495,10.956695,0,1,0.248441,0,0,0,-0.01703,0,0.0542804,-0.0241264,0.259799,0.116802,0.203894,3.64255,1.12342,0.268538,0.393497,0.437819,0.373615,0,0.378168,0.18994,2.57938,1.45475,0.167812,0.130126,0.267749,0,0
"Gde1_chr7_118688545_118705778_-_ENSMUSG00000033917.15_ENSMUSG00000033917.15.unspliced",17234,1.451315,14.044475,0.4567825,0.96850049,-0.0584352,0,4.41682,10.2328,3.4574,2.4668,9.91778,0.341258,0,3.0002,0.184104,0,0.020538,0.728798,0,0,0,2.18714,0,0.681829,0.43495,0,1.43539,0.144139,5.25279,0.163594,0.0254501
"Gdf11_chr10_128882295_128891718_-_ENSMUSG00000025352.6_ENSMUSG00000025352.6.unspliced",9424,0.6025355,7.425105,0.209974,0.972498778,0,0,0,1.86169,1.22808,0.311965,0.789748,0,0.318227,0.428691,0.591531,0,0,4.2116,0,0,0.453952,4.86026,0.250017,0.232333,0,0,0,0.375436,0,0.831676,1.83633
"Gdf6_chr4_9844372_9862345_+_ENSMUSG00000051279.2_ENSMUSG00000051279.2.unspliced",17974,5.717575,45.00815,1.472245,0.968325463,0,0.252401,1.28735,9.45004,4.20332,8.27613,25.3046,0,0.738488,48.4162,11.6539,0,0,4.33772,9.35484,0,0,44.8471,4.96683,8.22113,6.85216,0,14.0992,0.643762,2.72785,6.10111,64.6148
"Gdf7_chr12_8297918_8301954_-_ENSMUSG00000037660.5_ENSMUSG00000037660.5.unspliced",4037,0.0873294,0.592353,0.091888,0.865708135,0,0,0,0.11869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776672,0,0,0,0,0,0,0,0,0
"Gdf9_chr11_53431023_53437904_+_ENSMUSG00000018238.6_ENSMUSG00000018238.6.unspliced",6882,0.151037,1.302711,0.04270015,0.968262378,0,0,1.14942,0,0,0.0991088,0.312839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gdi1_chrX_74304998_74311862_+_ENSMUSG00000015291.10_ENSMUSG00000015291.10.unspliced",6865,1.78497,19.771,0.789502,0.961601035,0.0526795,0,0,0,0,0,0,0,0,0,0,0.0287111,-0.15254,0,0,0,0,0,0,0,0.543229,0.0689475,0,11.9826,19.0432,0,0.149249
"Gdi2_chr13_3538063_3567871_+_ENSMUSG00000021218.10_ENSMUSG00000021218.10.unspliced",29809,3.85395,42.84985,1.112845,0.974686606,-0.374164,0,63.667,12.7838,16.5672,3.2171,31.7719,1.79035,2.05441,8.52141,0,-0.218437,0,25.4533,0.554216,0,0,3.48751,0.597515,9.57191,0,0.0205681,14.2037,12.9053,24.3893,2.1223,0
"Gdpd1_chr11_87033867_87074062_-_ENSMUSG00000061666.6_ENSMUSG00000061666.6.unspliced",40196,0.3808075,5.19236,0.1154898,0.978241698,0.0213787,0.249965,3.72946,4.01419,3.52731,1.45637,5.35045,1.21031,0.363026,0.445682,0.272852,0.449387,0.720115,4.50004,0,0.519955,0.1469,2.63733,0.523831,0.0660394,0.39487,0,0.755319,0.200846,0.899161,0.952013,0.141423
"Gdpd3_chr7_126766334_126775649_+_ENSMUSG00000030703.8_ENSMUSG00000030703.8.unspliced",9316,0.1537345,2.99873,0.0833095,0.97296936,0,0,0.180489,0,0.255539,0,0.694459,0,0,0,0,0,0,0.454314,0,0,0,0,0,0,0.374974,0,0,0.0130848,0,0,0
"Gdpd3_chr7_126766334_126775649_+_ENSMUSG00000030703.8_ENSMUST00000032944.8",1148,0.161838,0.8027215,0.1808385,0.816138822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489096,0,0,0,0,0,0
"Gdpd5_chr7_99381414_99461877_+_ENSMUSG00000035314.10_ENSMUSG00000035314.10.unspliced",80464,0.190813,2.08344,0.0323832,0.984694751,0.0050943,0.927683,2.41554,3.86901,4.86453,4.37836,8.07806,1.60446,0.205641,0.412048,0.373409,0.404659,0.107496,2.76268,0.65548,0.25963,0.112846,9.65526,2.57892,3.81586,1.12331,0,1.67807,0.185435,0.248305,1.62067,0.947153
"Gdpgp1_chr7_80232865_80242061_+_ENSMUSG00000050973.11_ENSMUSG00000050973.11.unspliced",9197,0.646658,7.157995,0.209697,0.971538305,0,0,1.01614,1.21552,2.53013,0,0.62485,0,0,0.386083,0,0.114952,0.026332,0.693837,0,0,0,1.61545,0,0,0,0,0,0.231373,0.471285,0.129558,6.87739
"Gemin2_chr12_59013393_59028470_+_ENSMUSG00000060121.15_ENSMUSG00000060121.15.unspliced",15078,1.664905,14.49965,0.8607905,0.943960559,0.0331947,0.02661,8.43119,10.1344,15.2783,0.279029,8.10045,0.527518,0,0,0.46872,0.300554,0.615657,0.150763,0.479377,0.192637,0.0588738,4.76178,0,0,1.85985,0.385508,5.59808,4.99805,9.25008,0.97434,0.843496
"Gemin4_chr11_76210571_76217664_-_ENSMUSG00000049396.6_ENSMUSG00000049396.6.unspliced",7094,0.8462275,10.825185,0.0250941,0.997687239,0,0,-0.147513,1.01333,0,0,2.26923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21359,0,0,0,0
"Gemin5_chr11_58120002_58168539_-_ENSMUSG00000037275.14_ENSMUSG00000037275.14.unspliced",48538,2.35719,32.0972,0.6240005,0.98092978,0.035436,0,18.4037,33.4732,18.5926,8.73163,39.4771,0.632403,0.197777,4.61624,0,-0.076265,0.877498,16.4967,0.582143,0,0,6.94331,0,0,0,0,2.18113,10.4628,15.9994,0.437276,0
"Gemin6_chr17_80224441_80228497_+_ENSMUSG00000055760.12_ENSMUSG00000055760.12.unspliced",4057,2.87771,18.31755,1.50512,0.924070774,0.270261,0,0.391809,0.422161,0,0,0,0,0,0,0,0,0.582362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189042
"Gemin7_chr7_19564946_19577595_-_ENSMUSG00000044709.6_ENSMUSG00000044709.6.unspliced",12650,1.355815,14.89605,0.569033,0.963205306,0,0,1.7869,9.23269,6.58006,1.45375,10.234,0.0157216,0,6.00457,0,0,0,6.98526,0.146915,0,0.234872,5.10458,0.966499,0.673186,0,0,3.44106,0,1.42493,1.65155,0
"Gemin8_chrX_166170454_166190512_+_ENSMUSG00000040621.14_ENSMUSG00000040621.14.unspliced",20059,0.9635275,7.98774,0.3780905,0.954805384,0,0,2.675,3.08295,3.72662,1.18324,7.73757,0,0.125415,0.293219,0.381746,0.167233,0.663302,1.7535,0.205634,0.382874,0.0933096,2.10821,0.879238,1.04827,0.0860967,0,1.21535,0.177768,0.649869,0.203441,0.193164
"Gen1_chr12_11238920_11265801_-_ENSMUSG00000051235.10_ENSMUSG00000051235.10.unspliced",26882,2.05056,25.0628,0.562589,0.978045641,0.106633,0.00780981,1.87641,18.9146,21.0707,1.45153,13.8289,1.44494,-0.0243637,18.0472,2.70976,0.383491,3.64856,6.47461,0,0.237822,0.0393695,8.34528,0,0.31558,0.120865,0.301336,2.4726,9.01915,18.7847,1.42891,0.283901
"Get1_chr16_96145407_96157852_+_ENSMUSG00000023147.17_ENSMUSG00000023147.17.unspliced",12446,0.751149,7.240055,0.2704635,0.963988705,0.0250685,0.225889,1.17438,1.03039,0.335281,3.19376,0.770888,0.346052,0.0758229,2.70252,0.210406,0.110462,-0.0687314,0.469092,0.78564,0.456467,0.268399,2.18149,1.89056,2.24454,0.380347,0.262385,1.62022,0.942964,1.88318,0.881646,0
"Get4_chr5_139252324_139270051_+_ENSMUSG00000025858.12_ENSMUSG00000025858.12.unspliced",17728,1.969485,17.77932,0.6412585,0.965187928,-0.298562,0,13.1067,14.0312,2.35127,19.3126,8.30255,0,0,69.3577,0,-0.000514,0,3.79164,0,0.146122,0.27755,1.41364,0,0.0110065,0,0,0,0.325336,0,0.178976,0
"Gfap_chr11_102887336_102900912_-_ENSMUSG00000020932.14_ENSMUSG00000020932.14.unspliced",13577,0.1134445,0.943234,0.1494045,0.863262644,-0.0160843,0,-0.0160843,-0.0160843,-0.0160843,-0.0160843,-0.0160843,-0.0160843,0,-0.0160843,-0.0160843,-0.0160843,0.0118909,0.136147,-0.0160843,0,0,-0.0161627,0,-0.0160843,-0.0163497,0,-0.0160843,-0.0160843,-0.0160843,-0.0160843,0.0383858
"Gfer_chr17_24693187_24696156_-_ENSMUSG00000040888.10_ENSMUSG00000040888.10.unspliced",2970,2.53163,9.369385,1.250745,0.882228843,0,0,0,0.0197816,0,0,0,0,0,0,0,0.186802,0.944596,0,0,0,0,0.586725,0,0,1.97273,-0.002078,0,0,0,0,3.64656
"Gfm1_chr3_67430096_67476529_+_ENSMUSG00000027774.16_ENSMUSG00000027774.16.unspliced",46434,1.465765,17.1287,0.558546,0.968420974,-0.082651,0,6.41116,11.7529,7.92916,9.54715,23.231,0.351936,0,33.5306,1.24357,0.469249,0.197284,13.7729,0.582525,0,0,9.46885,0.447156,1.40965,1.68945,0,5.52819,4.04504,4.40219,0,0
"Gfm2_chr13_97137937_97181195_+_ENSMUSG00000021666.16_ENSMUSG00000021666.16.unspliced",43259,1.124585,15.8004,0.577792,0.964721869,0.297541,-0.00811332,16.4322,10.2423,17.622,6.83711,16.5404,0.418674,-0.0325162,0.369,0.422407,0.508886,0.976616,5.83802,0.863248,0.277406,0.292297,9.39705,0.38317,0.446578,3.58651,0.251063,3.90524,8.16385,15.9988,1.47084,0.0808081
"Gfm2_chr13_97137937_97181195_+_ENSMUSG00000021666.16_ENSMUST00000042084.12",3074,0.41499988,3.67760018,0.612525,0.857224446,12.7629,0,0,0,0,-0.543909,0,-0.258336,0,0,0,9.56609,17.3623,-0.175301,0,-0.018025,0,0,0,0,3.22293,-0.152457,0,-0.915755,-0.828177,0,3.39037
"Gfm2_chr13_97137937_97181195_+_ENSMUSG00000021666.16_ENSMUST00000161913.7",1829,3.247795,18.591,3.96402,0.824251098,-0.0695452,0,-0.106608,-0.00757251,-0.10172,-0.056175,0,0,0.381409,-0.208544,-0.0334274,0.0978053,0.0610916,-0.314729,0.664493,-0.0481915,0.468538,0,0,-0.033348,3.03858,1.17651,-0.001391,1.7875,0.003188,-0.057119,0
"Gfod1_chr13_43195245_43304172_-_ENSMUSG00000051335.6_ENSMUSG00000051335.6.unspliced",108928,0.813192,14.523765,0.138009,0.990587155,0.15228,7.49916,10.6604,27.512,30.5551,31.5311,41.704,14.9367,1.29207,61.8741,4.22347,0.839912,4.97183,23.0469,6.73304,1.36209,1.06648,32.8707,36.1878,49.6284,1.88701,1.52508,27.2658,4.53683,2.81281,11.9605,1.86185
"Gfod2_chr8_105713854_105758664_-_ENSMUSG00000013150.15_ENSMUSG00000013150.15.unspliced",44811,0.634237,8.751105,0.252088,0.972000156,0,0,9.1676,3.29891,7.09218,8.16336,12.9492,1.71515,0.834797,6.8849,1.73783,1.09097,2.49208,10.4813,0.339807,0.897039,0.56844,15.5762,2.59626,4.62966,0.972645,0.0975429,4.64551,0.605833,1.24944,0.705612,2.36804
"Gfpt1_chr6_87042846_87092197_+_ENSMUSG00000029992.14_ENSMUSG00000029992.14.unspliced",49352,0.7254465,10.31593,0.1628715,0.984457049,0.0340028,0,16.5055,5.62315,10.412,9.99512,11.2678,0.501676,0.227469,4.87853,1.37215,0.305698,1.81948,6.81812,0.968878,0.182876,0.610416,9.55012,1.12655,2.96823,0.767072,0.0114096,3.44084,2.58557,1.25267,1.65981,0.512406
"Gfpt1_chr6_87042846_87092197_+_ENSMUSG00000029992.14_ENSMUST00000032057.7",2286,3.22781,9.603845,1.202445,0.888727306,5.7505,-0.00804214,-0.892827,-0.346858,0.131887,-0.17744,-0.388519,0.0398481,0.0195279,-0.734942,-0.327427,2.52389,0.966277,0.133192,0.004977,0.212441,0.224194,-0.156588,0.0267418,0.05802,1.01765,1.10138,-0.072557,0.02929,0.050678,0.228777,0.227474
"Gfpt1_chr6_87042846_87092197_+_ENSMUSG00000029992.14_ENSMUST00000113657.7",1200,0.370927,2.147115,0,1,-0.0275241,0,-0.0280671,-0.222267,-0.238526,-0.0603458,-0.162765,-0.0109647,0,0,1.22553,0.230176,-0.036179,-0.940284,0,0.0913848,-0.053073,-0.13928,-0.0197022,-0.117236,0.16837,0,-0.069549,0.014617,-0.226051,-0.0104497,-0.132075
"Gfpt2_chr11_49794178_49838613_+_ENSMUSG00000020363.6_ENSMUSG00000020363.6.unspliced",44436,0.241471,3.03884,0.07600175,0.975600125,0.0137765,0,1.93957,2.50464,3.16067,0.707892,3.2802,0,0.0987997,2.38833,0.198151,0.0556901,0.135424,2.42786,0.0225503,0.0883095,0.140291,1.53935,0.314889,0.805695,0.815388,0.0621885,2.203,0.234726,1.50785,1.00345,0
"Gfra3_chr18_34689898_34720387_-_ENSMUSG00000024366.8_ENSMUSG00000024366.8.unspliced",30490,0.0826925,0.863715,0.03609775,0.959883042,0,0,0.80416,0.021051,1.06941,0.218342,0.60017,0,0,0.99193,0.137406,0.132547,0.0278869,1.10202,0,0,0.0328621,1.17025,0,0.22606,0.290326,0.0206711,0,0.144435,0.150163,0.114243,0.0534273
"Gfra4_chr2_131039632_131043088_-_ENSMUSG00000027316.15_ENSMUSG00000027316.15.unspliced",3457,0.318021,1.599242,0.25496,0.862496103,0.231355,0,0,0,0,0.196921,0,0,0,0,0,0,0,0,0,0.231023,0.0576527,0,0,0,0.205213,0.153624,0,0,0,0,0.727433
"Gga1_chr15_78877190_78894585_+_ENSMUSG00000033128.9_ENSMUSG00000033128.9.unspliced",17396,1.19229,10.978465,0.449889,0.960633964,0,0,4.47999,20.1475,7.27109,1.2792,3.33624,0,0,8.22067,0.72297,0.119782,0.258683,0,0.0268044,0,0,3.48051,0,2.72965,3.80864,0.252626,6.37858,2.3904,3.34533,6.22723,0
"Gga2_chr7_121986722_122021222_-_ENSMUSG00000030872.14_ENSMUSG00000030872.14.unspliced",34501,12.66405,159.349,4.297485,0.973739216,0.02401,-0.0639999,96.8351,155.032,122.07,84.8541,214.206,0.0516831,0.0162628,46.027,27.1485,-0.0736033,0.689327,198.692,-0.0417563,0.0014621,0.0721551,75.8572,5.32341,64.7344,14.3906,-0.0511831,125,45.7669,153.614,2.04324,-0.0480679
"Gga3_chr11_115584255_115604051_-_ENSMUSG00000020740.13_ENSMUSG00000020740.13.unspliced",19797,4.086445,59.52955,0.97819,0.983833638,0.172225,0,49.4421,49.2,41.0726,0.805911,25.4934,1.0486,0,7.89911,0,0.0667157,0.2172,8.14483,0.319766,0,0.438061,12.9704,3.40511,3.89541,15.8485,0.177978,10.6482,25.7336,74.316,3.12828,0
"Ggact_chr14_122816223_122913757_-_ENSMUSG00000041625.15_ENSMUSG00000041625.15.unspliced",97535,0.22487,5.871665,0.20345895,0.966509498,0.106035,0,7.68429,11.6316,4.86317,6.61324,7.53054,0.130528,0.183814,31.0917,0.590755,0.585604,0.674891,5.85596,0.0223855,0.398545,1.15857,5.01273,0.160649,0.550385,0.233343,0.0963177,2.43244,0.389647,0.415708,2.19841,0.276306
"Ggct_chr6_54982580_54992950_-_ENSMUSG00000002797.9_ENSMUSG00000002797.9.unspliced",10371,0.5722845,8.26292,0.3032635,0.964597595,0.0274399,0.151562,0.318992,2.15867,1.2505,0,3.68952,0,0,0.0306208,0.35503,0,0.309134,0.0217621,0.876285,0.492511,0.326409,0.905296,0,0.160546,0.0866307,0,0.555845,0,0.240928,0.188488,0
"Ggcx_chr6_72414308_72430712_+_ENSMUSG00000053460.8_ENSMUSG00000053460.8.unspliced",16405,0.996694,12.40435,0.4084885,0.968118813,0.050879,0,20.8155,4.48948,6.00175,2.09028,2.06474,0,0.122869,0.694572,1.53303,1.17264,-0.280034,-0.0025779,0.171042,0,0.443604,0.84333,0,0.032436,1.94477,0.482228,0.903742,6.6895,11.8401,0.250954,2.43871
"Ggh_chr4_20042052_20066750_+_ENSMUSG00000073987.4_ENSMUSG00000073987.4.unspliced",24699,0.252132,2.20279,0.0758691,0.966704497,0.0221277,0,0.601597,0.11869,1.90152,0.761006,1.11499,0,0,2.48277,0,0.173153,0,2.10912,0,0.0506536,0.176154,1.36425,0.324479,0,0.0842199,0,1.13366,0.245504,0,0,0.276226
"Ggn_chr7_29170210_29173976_+_ENSMUSG00000031493.10_ENSMUSG00000031493.10.unspliced",3767,0.135443,2.530665,0.2704655,0.903444163,-0.00804214,0,-0.00804214,-0.00804214,-0.00804214,-0.00804214,-0.00804214,0,0,-0.00804214,0,-0.00804214,-0.00804214,0,0.134313,-0.0177235,-0.00804214,0.638628,-0.00804214,-0.00804214,-0.00804214,-0.00804214,-0.00804214,-0.00804214,-0.00804214,-0.00804214,1.82776
"Ggnbp1_chr17_27017987_27037624_+_ENSMUSG00000048731.15_ENSMUSG00000048731.15.unspliced",19638,0.667038,8.47635,1.72047,0.831273868,-0.0137583,0,3.94927,9.51083,9.73602,1.05665,0.534846,2.54287,0,0,0.36782,1.13601,0.090935,-0.00117599,0,0,0.0877936,7.81958,2.55952,14.1159,3.43246,0.260543,3.0183,4.04014,4.73576,0.925228,10.8047
"Ggnbp2_chr11_84832361_84870817_-_ENSMUSG00000020530.14_ENSMUSG00000020530.14.unspliced",38457,4.908115,54.9409,1.708675,0.969837814,0.015608,0,73.1223,53.3166,25.3309,38.4656,44.8235,3.21451,0.0269079,42.0501,0.700205,-0.189125,1.84139,62.7826,0,0,0.0196257,17.9978,0,0.620828,4.68926,2.0914,7.57549,22.936,34.8109,0,0.0540778
"Ggps1_chr13_14050659_14063488_-_ENSMUSG00000021302.10_ENSMUSG00000021302.10.unspliced",12830,2.946435,24.19725,1.301115,0.948972611,0.47706,0,10.2099,17.2662,9.23551,1.17247,16.6231,0.372965,0,11.5764,0.0584682,0.405058,10.5068,5.73593,0,0,0,3.78504,0,0,0,0.269356,0,0.492939,0,0.035925,0
"Ggt1_chr10_75561604_75586200_+_ENSMUSG00000006345.10_ENSMUSG00000006345.10.unspliced",24597,0.262181,2.148115,0.08474165,0.962047877,0.150374,0,1.04726,4.97813,1.38762,0.30738,0.303818,0.303589,-0.0162591,10.1368,0.911927,0.168906,0.0110053,1.67013,0,0.559072,0.0113744,0.820021,0.362564,0.191956,0.847008,0.436773,0.639027,0.275475,0.500097,0.633569,2.21636
"Ggt1_chr10_75561604_75586200_+_ENSMUSG00000006345.10_ENSMUST00000006508.9",2167,0.7968275,2.119865,0.699655,0.751853152,3.89496e-08,0,4.0138e-09,-2.01711e-08,-6.90297e-08,2.36003e-08,-8.44908e-09,2.98507e-06,1.53633e-07,-5.96596e-08,-1.54669e-07,2.6259,-2.03217e-08,0,0,-8.54132e-08,5.54666e-07,2.07345e-07,-4.06756e-08,4.96721e-08,1.42214e-08,1.43841e-07,2.83966e-08,1.89322e-08,8.28285e-07,-3.1548e-09,2.78945e-07
"Ggt5_chr10_75589340_75617200_+_ENSMUSG00000006344.17_ENSMUSG00000006344.17.unspliced",27861,0.07346085,0.5842605,0.01190185,0.980035891,0,0,0.179362,0.555347,0.0621667,0.127421,0.531413,0.42698,0.141304,0.15478,0.117159,0.295885,0.0647228,3.04043,0,0.22749,0,1.51318,0.211515,0.113038,0,0,0.546463,0.0837106,0.0472132,0.2874,0
